student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score,ai_feedback,predicted_score
178957,19,Female,Arts,0.0,2.7,1.3,No,65.8,7.2,Good,4,PhD,Low,10.0,Yes,2.45,1,6.5,No,4,4.6,Quiet Room,No,Low,1,4,10,Auditory,8.7,51,Increase daily study time. Improve attendance. Work on motivation. Manage exam anxiety.,81.84
178958,27,Other,Business,7.3,4.6,3.2,Yes,49.6,5.9,Poor,0,Some College,Medium,5.2,No,4.0,3,8.2,No,2,15.9,Library,Yes,Low,5,5,10,Visual,6.1,94,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance. Manage exam anxiety.,91.8
178959,18,Female,Computer Science,5.827461941632087,2.3,2.0,No,79.9,7.6,Poor,7,Bachelor,Medium,8.7,Yes,4.0,4,9.6,No,1,11.1,Cafe,Yes,Medium,1,7,8,Kinesthetic,5.3,100,Manage exam anxiety.,93.32
178960,25,Female,Psychology,3.0,1.9,0.7,Yes,91.8,6.9,Poor,4,Bachelor,High,10.0,Yes,2.48,5,4.3,No,1,5.9,Dorm,No,Low,8,2,10,Kinesthetic,4.7,62,Work on motivation. Manage exam anxiety.,84.05
178961,23,Male,Biology,5.5,4.6,0.4,Yes,81.6,7.8,Good,1,Some College,High,7.4,Yes,3.66,8,4.8,No,0,12.4,Dorm,Yes,Low,6,2,10,Reading,9.9,99,Reduce social media usage. Work on motivation. Manage exam anxiety.,88.16
178962,21,Male,Biology,3.8,1.5,3.3,No,72.8,7.5,Fair,7,Some College,Medium,4.3,No,2.92,3,7.0,No,5,8.8,Quiet Room,Yes,High,1,2,10,Visual,5.6,76,Too much time on Netflix. Work on motivation. Manage exam anxiety.,85.63
178963,27,Female,Psychology,4.2,3.5,2.9,No,61.9,8.0,Fair,0,Bachelor,Low,10.0,No,4.0,4,2.6,No,3,12.4,Dorm,Yes,Medium,1,3,10,Visual,2.8,96,Reduce social media usage. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,87.24
178964,25,Male,Arts,4.9,1.4,1.5,No,45.6,6.3,Good,7,Bachelor,Medium,7.9,No,4.0,6,5.0,No,5,9.5,Quiet Room,Yes,Medium,10,9,6,Visual,2.4,99,Improve attendance.,93.27
178965,21,Male,Biology,4.7,2.0,3.6,No,67.5,5.7,Good,3,PhD,High,9.3,No,3.63,6,5.5,No,4,10.4,Cafe,No,High,7,6,9,Auditory,9.0,100,Improve sleep hygiene. Too much time on Netflix. Improve attendance. Manage exam anxiety.,89.35
178966,24,Other,Psychology,10.5,1.1,2.5,Yes,71.0,7.3,Fair,1,PhD,High,5.8,No,4.0,3,3.4,No,0,14.8,Library,No,Medium,8,2,10,Reading,1.6,99,Too much time on Netflix. Work on motivation. Manage exam anxiety.,94.75
178967,24,Male,Psychology,5.4,4.9,3.8,No,88.8,5.8,Poor,2,Some College,Low,5.3,No,2.81,6,8.4,Yes,3,16.0,Library,Yes,Medium,7,1,10,Reading,5.8,69,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Work on motivation. Manage exam anxiety.,85.64
178968,22,Female,Arts,6.4,2.6,0.0,Yes,99.0,5.2,Fair,1,Master,Low,7.9,Yes,3.04,8,4.5,No,3,9.4,Quiet Room,No,Medium,5,7,8,Reading,2.0,81,Improve sleep hygiene. Manage exam anxiety.,92.32
178969,21,Female,Business,2.5,1.1,2.4,No,73.7,4.9,Good,4,High School,Medium,9.4,Yes,3.6,2,6.0,No,2,6.6,Quiet Room,Yes,Medium,10,8,7,Auditory,9.1,89,Improve sleep hygiene. Too much time on Netflix.,87.99
178970,27,Male,Computer Science,4.485390892111843,4.2,2.6,No,74.6,5.1,Good,2,High School,Low,8.5,Yes,3.74,4,3.6,No,4,13.1,Cafe,No,Low,9,7,8,Reading,5.1,93,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Manage exam anxiety.,89.56
178971,28,Male,Arts,7.0,4.3,3.4,Yes,54.8,6.7,Poor,1,Some College,Medium,6.7,No,2.89,6,4.2,No,1,15.0,Library,No,High,7,4,10,Visual,8.2,68,Reduce social media usage. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,91.16
178972,23,Male,Biology,3.3,1.0,2.2,No,45.7,10.4,Fair,6,Master,Low,6.8,Yes,4.0,7,6.0,No,2,7.7,Cafe,Yes,High,5,10,5,Visual,5.7,100,Too much time on Netflix. Improve attendance.,95.19
178973,25,Female,Business,1.6,0.9,1.4,Yes,46.7,8.1,Good,7,PhD,Medium,3.5,No,3.62,2,3.0,No,3,3.9,Library,No,Medium,10,1,10,Visual,1.7,86,Increase daily study time. Improve attendance. Work on motivation. Manage exam anxiety.,82.03
178974,19,Other,Biology,1.5,0.9,1.9,Yes,63.6,7.5,Poor,0,High School,Low,8.1,No,4.0,1,3.1,No,5,4.8,Co-Learning Group,Yes,Medium,8,10,5,Visual,2.5,100,Increase daily study time. Improve attendance.,90.55
178975,22,Other,Biology,5.4,2.3,3.6,No,57.9,6.4,Good,2,High School,Low,1.0,No,3.53,4,8.5,No,5,11.3,Dorm,Yes,Low,10,5,10,Visual,5.8,79,Too much time on Netflix. Improve attendance. Manage exam anxiety.,89.62
178976,21,Other,Business,0.3,4.0,0.5,No,93.7,7.9,Poor,7,Bachelor,High,6.7,Yes,4.0,6,1.5,No,2,5.3,Cafe,No,Low,6,10,5,Kinesthetic,4.5,100,Increase daily study time. Reduce social media usage.,89.09
178977,23,Other,Biology,2.0,4.3,2.0,No,92.7,8.6,Good,6,Bachelor,High,7.1,No,4.0,1,1.0,No,3,10.1,Dorm,No,Medium,7,7,8,Reading,7.6,96,Reduce social media usage. Manage exam anxiety.,88.67
178978,17,Female,Business,0.2,3.7,3.7,Yes,63.9,6.4,Good,2,Master,High,2.4,Yes,3.24,2,7.4,No,4,8.8,Cafe,No,Low,8,2,10,Kinesthetic,5.9,85,Increase daily study time. Reduce social media usage. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,79.71
178979,21,Female,Engineering,4.3,0.9,3.1,Yes,43.5,7.5,Poor,5,Bachelor,Medium,5.0,Yes,3.07,4,5.9,No,4,9.9,Dorm,Yes,Low,2,7,8,Kinesthetic,9.1,75,Too much time on Netflix. Improve attendance. Manage exam anxiety.,91.23
178980,24,Other,Psychology,4.2,4.6,2.5,No,80.7,6.7,Poor,6,Master,Medium,5.7,Yes,3.03,5,6.1,No,0,11.4,Quiet Room,Yes,High,5,4,10,Visual,1.4,76,Reduce social media usage. Too much time on Netflix. Work on motivation. Manage exam anxiety.,87.11
178981,18,Other,Business,4.2,2.5,0.1,No,49.4,9.2,Poor,7,PhD,High,4.8,No,4.0,5,3.8,No,0,8.0,Dorm,No,Medium,6,9,6,Kinesthetic,6.0,100,Improve attendance.,94.4
178982,24,Male,Computer Science,5.126413283679239,1.9,1.8,No,52.5,6.6,Good,5,Master,Low,6.8,Yes,4.0,7,4.5,No,1,10.1,Library,Yes,High,2,7,8,Visual,4.2,100,Improve attendance. Manage exam anxiety.,91.59
178983,23,Female,Business,3.0,3.7,3.6,No,64.4,7.2,Fair,7,Bachelor,High,8.1,No,4.0,7,5.7,No,4,11.7,Dorm,Yes,Medium,7,3,10,Reading,1.4,91,Reduce social media usage. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,84.96
178984,23,Female,Biology,1.7,3.2,1.8,No,74.3,8.3,Fair,2,Bachelor,Medium,5.0,Yes,3.55,7,6.5,No,4,7.3,Dorm,No,High,1,7,8,Visual,3.0,83,Increase daily study time. Reduce social media usage. Manage exam anxiety.,87.96
178985,17,Male,Business,4.9,0.9,3.9,No,76.3,5.9,Fair,1,Master,Medium,7.6,No,3.97,1,6.2,No,4,11.2,Dorm,No,Medium,6,3,10,Auditory,8.6,94,Improve sleep hygiene. Too much time on Netflix. Work on motivation. Manage exam anxiety.,86.98
178986,22,Female,Computer Science,6.173510950468792,0.8,3.4,Yes,52.6,4.9,Good,0,Some College,Low,7.6,No,3.03,3,5.5,No,1,10.8,Cafe,No,High,3,3,10,Auditory,2.3,75,Improve sleep hygiene. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,87.88
178987,18,Male,Engineering,7.1,3.7,0.8,Yes,59.7,8.1,Poor,7,Bachelor,Medium,1.5,Yes,4.0,7,2.9,No,4,13.5,Quiet Room,Yes,Low,4,6,9,Kinesthetic,6.8,100,Reduce social media usage. Improve attendance. Manage exam anxiety.,94.28
178988,26,Female,Biology,3.3,1.1,1.6,No,65.9,5.8,Fair,6,Master,Low,9.7,No,3.87,5,4.4,No,0,7.9,Library,Yes,Medium,1,7,8,Kinesthetic,3.6,97,Improve sleep hygiene. Improve attendance. Manage exam anxiety.,88.5
178989,24,Male,Business,1.1,4.4,0.5,Yes,92.2,7.1,Good,5,High School,Low,5.0,No,3.26,8,7.6,No,4,7.0,Quiet Room,No,High,10,2,10,Visual,5.9,86,Increase daily study time. Reduce social media usage. Work on motivation. Manage exam anxiety.,81.45
178990,28,Other,Computer Science,2.8284355740906157,1.6,3.9,Yes,53.9,9.3,Good,5,Bachelor,Low,5.0,No,4.0,4,5.1,No,1,9.8,Library,Yes,High,4,9,6,Auditory,9.6,100,Too much time on Netflix. Improve attendance.,92.7
178991,21,Female,Biology,5.8,4.2,3.7,Yes,42.4,4.0,Good,6,Bachelor,Low,9.5,No,3.39,4,5.0,No,3,14.7,Quiet Room,No,Low,2,2,10,Reading,4.8,86,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,85.74
178992,21,Male,Business,5.1,0.5,3.6,Yes,82.6,7.9,Fair,5,Some College,High,8.4,No,3.41,7,6.2,No,0,11.0,Library,No,Medium,9,9,6,Reading,6.0,88,Too much time on Netflix.,94.86
178993,21,Other,Psychology,4.3,0.3,3.9,Yes,56.8,8.6,Fair,3,Master,High,6.1,No,4.0,2,1.0,No,0,10.2,Cafe,No,Medium,8,3,10,Kinesthetic,6.9,96,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,88.05
178994,26,Other,Biology,2.8,3.8,0.7,No,99.8,6.7,Good,7,Bachelor,Medium,10.0,No,4.0,4,3.0,No,2,9.2,Cafe,No,High,6,5,10,Kinesthetic,9.0,98,Reduce social media usage. Manage exam anxiety.,86.24
178995,24,Male,Psychology,6.4,1.0,0.9,No,65.0,7.1,Good,2,PhD,High,7.1,No,3.2,8,3.2,No,4,8.7,Cafe,Yes,Medium,8,4,10,Kinesthetic,5.0,77,Improve attendance. Work on motivation. Manage exam anxiety.,90.69
178996,26,Female,Computer Science,3.353711972344837,0.5,0.6,Yes,88.8,7.6,Fair,3,Some College,Low,8.1,Yes,4.0,2,6.3,No,5,5.7,Quiet Room,Yes,High,6,8,7,Kinesthetic,9.0,100,Keep up the good work!,91.15
178997,20,Male,Computer Science,4.035649502861686,1.5,0.8,Yes,59.3,8.2,Good,2,PhD,Medium,7.6,No,3.18,4,3.7,No,3,6.4,Co-Learning Group,Yes,High,9,6,9,Kinesthetic,8.5,67,Improve attendance. Manage exam anxiety.,90.21
178998,20,Female,Business,1.3,4.8,3.5,No,91.5,9.9,Fair,6,Bachelor,Medium,8.2,No,4.0,5,7.9,No,0,9.8,Quiet Room,Yes,High,8,4,10,Visual,4.6,93,Increase daily study time. Reduce social media usage. Too much time on Netflix. Work on motivation. Manage exam anxiety.,85.44
178999,20,Male,Computer Science,6.907848469819426,3.2,0.3,No,63.1,8.7,Fair,1,Bachelor,Low,8.3,Yes,3.09,3,1.2,No,0,11.6,Dorm,No,Medium,7,2,10,Auditory,7.6,73,Reduce social media usage. Improve attendance. Work on motivation. Manage exam anxiety.,90.77
179000,17,Female,Computer Science,5.795816809009854,3.2,3.4,Yes,81.3,9.7,Good,5,Master,High,8.7,No,3.71,7,6.6,No,0,13.0,Quiet Room,Yes,Medium,5,9,6,Reading,5.4,99,Reduce social media usage. Too much time on Netflix.,96.98
179001,19,Male,Business,7.3,3.8,2.0,Yes,91.7,5.9,Good,6,High School,High,7.3,Yes,4.0,3,6.3,No,2,13.2,Cafe,Yes,Medium,5,7,8,Reading,9.1,100,Improve sleep hygiene. Reduce social media usage. Manage exam anxiety.,94.18
179002,19,Other,Business,1.4,1.9,0.7,No,98.2,9.1,Poor,2,PhD,Low,9.8,No,2.82,3,5.8,No,4,5.8,Cafe,No,Low,3,7,8,Auditory,9.0,62,Increase daily study time. Manage exam anxiety.,88.33
179003,16,Male,Engineering,4.7,2.6,2.4,No,56.4,5.7,Fair,4,Master,High,7.5,No,3.44,8,6.8,No,4,9.9,Dorm,Yes,Medium,4,8,7,Kinesthetic,7.7,78,Improve sleep hygiene. Too much time on Netflix. Improve attendance.,91.52
179004,25,Female,Arts,4.1,1.3,1.4,Yes,49.7,8.0,Fair,3,PhD,High,4.0,No,3.19,8,6.9,No,2,8.4,Library,Yes,Low,8,2,10,Reading,8.6,79,Improve attendance. Work on motivation. Manage exam anxiety.,86.45
179005,24,Male,Psychology,2.8,2.0,3.1,No,82.3,6.3,Good,3,Bachelor,High,7.7,No,4.0,1,5.1,No,2,9.8,Co-Learning Group,No,High,3,2,10,Auditory,3.3,100,Too much time on Netflix. Work on motivation. Manage exam anxiety.,83.3
179006,22,Female,Arts,4.1,4.6,3.0,Yes,76.4,5.7,Good,4,Bachelor,High,6.5,No,3.03,1,7.3,No,1,13.4,Library,No,Medium,4,7,8,Reading,7.5,70,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Manage exam anxiety.,89.49
179007,28,Female,Computer Science,6.034786838412132,3.0,0.6,Yes,99.8,6.7,Good,6,Bachelor,Medium,6.0,No,3.77,8,7.8,No,3,10.5,Dorm,Yes,Low,2,10,5,Visual,2.6,91,Keep up the good work!,96.24
179008,16,Male,Computer Science,5.913075422036538,2.5,0.6,No,93.3,6.9,Good,2,Bachelor,High,10.0,No,3.47,2,6.2,No,0,9.8,Quiet Room,No,High,6,9,6,Reading,2.2,88,Keep up the good work!,95.1
179009,25,Female,Biology,4.7,1.0,3.9,No,98.0,8.3,Good,0,PhD,High,4.0,Yes,3.87,7,4.9,No,5,10.2,Cafe,No,Medium,1,10,5,Reading,4.1,100,Too much time on Netflix.,95.66
179010,20,Other,Psychology,1.5,3.4,1.5,Yes,92.1,9.2,Fair,7,High School,Medium,8.5,Yes,2.83,4,4.2,No,4,7.5,Quiet Room,No,Low,1,5,10,Reading,2.1,63,Increase daily study time. Reduce social media usage. Manage exam anxiety.,86.08
179011,19,Female,Psychology,3.3,1.3,3.5,Yes,41.4,8.3,Good,7,Master,High,7.1,Yes,4.0,5,2.7,No,5,9.6,Library,Yes,Low,5,8,7,Auditory,7.7,97,Too much time on Netflix. Improve attendance.,91.48
179012,20,Male,Biology,3.2,4.5,4.0,Yes,49.5,5.8,Good,1,High School,Medium,8.6,No,3.84,8,4.8,No,4,13.3,Co-Learning Group,Yes,High,2,6,9,Visual,5.4,97,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance. Manage exam anxiety.,87.12
179013,20,Male,Business,3.1,2.9,3.2,No,69.1,7.0,Good,3,High School,Medium,8.2,Yes,4.0,7,3.6,No,5,10.3,Quiet Room,No,Low,6,9,6,Auditory,2.9,100,Too much time on Netflix. Improve attendance.,91.23
179014,25,Male,Business,8.3,0.2,4.0,No,96.6,8.3,Poor,3,PhD,Medium,6.6,No,3.23,7,3.7,No,0,14.4,Dorm,No,Low,3,4,10,Reading,1.2,81,Too much time on Netflix. Work on motivation. Manage exam anxiety.,94.2
179015,23,Male,Computer Science,5.53354705277096,0.6,0.5,No,64.3,5.4,Good,6,PhD,Medium,7.8,No,3.79,6,2.9,No,3,7.1,Dorm,No,High,4,9,6,Visual,9.1,93,Improve sleep hygiene. Improve attendance.,93.71
179016,16,Male,Engineering,1.0,0.5,1.6,Yes,49.8,4.5,Good,4,PhD,High,6.0,No,4.0,7,5.5,No,3,3.6,Quiet Room,Yes,Medium,4,6,9,Reading,7.6,100,Increase daily study time. Improve sleep hygiene. Improve attendance. Manage exam anxiety.,83.34
179017,21,Male,Biology,1.4,1.4,1.6,No,67.9,9.1,Good,3,PhD,High,8.3,Yes,3.6,5,5.0,No,1,5.3,Co-Learning Group,No,Medium,7,3,10,Kinesthetic,9.6,91,Increase daily study time. Improve attendance. Work on motivation. Manage exam anxiety.,84.37
179018,25,Male,Engineering,4.3,3.4,2.0,Yes,71.1,9.5,Good,7,Some College,Medium,9.3,No,4.0,5,1.0,No,1,10.1,Quiet Room,No,High,8,3,10,Kinesthetic,8.1,100,Reduce social media usage. Work on motivation. Manage exam anxiety.,88.58
179019,20,Male,Computer Science,1.256794627064996,2.4,3.5,No,99.2,10.1,Good,6,Master,High,8.9,No,4.0,3,5.6,No,3,8.3,Dorm,No,Low,3,4,10,Reading,8.8,100,Increase daily study time. Too much time on Netflix. Work on motivation. Manage exam anxiety.,85.73
179020,21,Male,Computer Science,6.144765388137666,2.3,3.9,Yes,86.5,7.9,Fair,7,High School,High,6.5,No,3.98,1,5.1,No,1,13.4,Cafe,Yes,Medium,1,7,8,Auditory,9.0,100,Too much time on Netflix. Manage exam anxiety.,94.07
179021,18,Female,Business,6.5,0.9,1.2,No,75.2,7.9,Good,1,Some College,High,6.5,Yes,3.45,6,6.8,No,1,9.7,Cafe,No,Medium,8,5,10,Reading,4.1,81,Manage exam anxiety.,92.26
179022,19,Female,Arts,4.8,2.3,2.6,Yes,57.3,7.7,Fair,2,Some College,Low,4.0,No,3.75,2,3.8,No,2,11.4,Co-Learning Group,No,High,1,4,10,Auditory,6.5,85,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,88.86
179023,26,Other,Biology,4.9,0.8,2.5,Yes,47.8,6.5,Good,6,PhD,High,8.9,Yes,3.05,4,5.6,No,0,9.3,Library,Yes,Low,9,1,10,Kinesthetic,4.8,70,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,85.56
179024,17,Male,Biology,5.1,4.0,3.6,No,58.4,4.0,Fair,5,Master,Medium,8.6,No,3.76,5,6.7,No,1,13.7,Library,No,High,3,5,10,Reading,8.5,91,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance. Manage exam anxiety.,87.46
179025,20,Male,Computer Science,0.0,3.7,0.6,No,95.3,7.9,Good,6,High School,High,8.0,Yes,3.74,7,4.0,No,2,5.4,Dorm,Yes,Medium,7,2,10,Auditory,8.0,94,Increase daily study time. Reduce social media usage. Work on motivation. Manage exam anxiety.,80.57
179026,19,Other,Business,5.5,1.4,3.4,No,98.2,6.2,Fair,3,High School,Low,8.3,Yes,3.31,1,2.7,No,3,11.1,Cafe,Yes,High,10,2,10,Kinesthetic,6.3,87,Too much time on Netflix. Work on motivation. Manage exam anxiety.,87.11
179027,28,Other,Business,2.1,2.5,4.0,No,65.4,7.9,Good,1,Bachelor,Medium,4.5,Yes,3.83,1,5.7,No,2,8.8,Cafe,Yes,High,1,7,8,Reading,2.0,99,Too much time on Netflix. Improve attendance. Manage exam anxiety.,88.24
179028,25,Male,Computer Science,4.948834887083474,2.6,2.8,Yes,73.5,6.3,Fair,4,Master,High,5.5,No,4.0,2,1.0,No,1,11.3,Library,Yes,High,1,3,10,Reading,1.7,100,Too much time on Netflix. Work on motivation. Manage exam anxiety.,87.1
179029,28,Male,Business,6.8,2.7,0.6,No,55.9,7.6,Good,2,PhD,Low,9.3,No,4.0,4,5.5,No,4,10.1,Library,Yes,High,2,9,6,Kinesthetic,7.5,93,Improve attendance.,96.91
179030,28,Male,Psychology,3.1,2.2,1.5,Yes,91.6,6.4,Good,5,PhD,Low,5.0,No,3.9,6,2.7,No,0,7.5,Library,No,High,2,1,10,Reading,8.7,95,Work on motivation. Manage exam anxiety.,83.04
179031,20,Other,Engineering,2.0,1.4,1.8,Yes,48.8,5.5,Poor,3,Master,Low,4.5,Yes,2.43,4,5.2,No,0,6.7,Co-Learning Group,Yes,High,10,1,10,Kinesthetic,6.7,59,Improve sleep hygiene. Improve attendance. Work on motivation. Manage exam anxiety.,80.81
179032,24,Female,Business,2.9,1.1,3.2,No,70.5,5.4,Good,7,Bachelor,Medium,10.0,No,4.0,3,6.5,No,2,7.3,Cafe,No,Low,2,3,10,Visual,3.3,96,Improve sleep hygiene. Too much time on Netflix. Work on motivation. Manage exam anxiety.,83.69
179033,20,Other,Business,10.1,1.0,0.5,No,59.1,7.1,Good,5,Some College,High,10.0,Yes,4.0,1,1.2,No,3,12.8,Quiet Room,Yes,High,3,10,5,Reading,9.2,95,Improve attendance.,102.39
179034,20,Other,Arts,2.0,3.3,2.5,No,58.9,5.0,Poor,1,High School,Medium,7.5,No,3.15,7,5.6,No,4,7.9,Library,Yes,High,3,9,6,Kinesthetic,6.9,88,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance.,88.32
179035,25,Female,Psychology,3.2,1.5,3.9,Yes,63.0,7.0,Poor,0,Master,Low,5.4,Yes,4.0,2,2.6,No,5,9.7,Cafe,No,High,8,8,7,Reading,7.9,100,Too much time on Netflix. Improve attendance.,90.42
179036,17,Female,Arts,1.3,3.7,3.1,No,50.0,4.0,Fair,6,Master,Medium,8.5,No,3.5,2,6.6,No,5,9.3,Quiet Room,No,Low,9,3,10,Visual,3.2,86,Increase daily study time. Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,80.32
179037,18,Other,Arts,3.3,0.3,1.6,No,92.0,6.7,Fair,2,High School,High,9.1,Yes,4.0,8,4.6,No,4,5.6,Dorm,Yes,Low,10,3,10,Kinesthetic,8.5,97,Work on motivation. Manage exam anxiety.,85.35
179038,26,Female,Biology,7.5,0.4,0.5,No,51.5,7.3,Poor,6,High School,Medium,9.4,Yes,4.0,6,5.0,No,3,8.7,Quiet Room,No,Medium,10,5,10,Auditory,1.2,99,Improve attendance. Manage exam anxiety.,93.16
179039,17,Male,Psychology,4.9,2.9,1.0,Yes,79.1,9.9,Fair,6,Master,High,3.4,No,4.0,2,2.2,No,3,10.7,Quiet Room,Yes,Medium,2,6,9,Visual,2.2,100,Manage exam anxiety.,92.45
179040,22,Female,Business,5.1,3.4,0.7,Yes,68.4,6.0,Good,4,Master,Medium,6.6,Yes,3.93,1,4.5,No,1,9.3,Dorm,Yes,Low,6,8,7,Reading,5.6,96,Reduce social media usage. Improve attendance.,92.21
179041,20,Female,Arts,6.0,0.9,2.9,Yes,51.5,7.1,Good,5,High School,High,3.0,Yes,3.55,4,5.2,No,2,11.7,Quiet Room,No,Medium,5,3,10,Auditory,4.8,84,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,89.26
179042,16,Male,Computer Science,3.3415913108124204,0.5,1.0,Yes,76.8,10.4,Poor,4,High School,Low,7.5,Yes,3.87,6,3.9,No,2,6.0,Quiet Room,Yes,Medium,6,7,8,Kinesthetic,7.1,97,Manage exam anxiety.,91.97
179043,24,Male,Biology,2.8,2.3,2.1,No,87.9,5.2,Poor,5,Some College,Medium,6.9,No,4.0,5,1.1,No,2,7.8,Library,Yes,High,6,10,5,Kinesthetic,2.3,100,Improve sleep hygiene. Too much time on Netflix.,90.67
179044,17,Other,Biology,4.1,4.9,0.4,Yes,89.9,8.3,Fair,6,High School,Low,7.3,Yes,4.0,4,5.4,No,5,9.7,Library,No,Low,4,9,6,Visual,5.4,100,Reduce social media usage.,93.53
179045,24,Other,Business,7.4,0.3,1.1,Yes,83.6,6.7,Good,6,PhD,High,6.1,Yes,3.62,7,2.4,No,1,10.7,Cafe,Yes,High,4,4,10,Auditory,2.9,89,Work on motivation. Manage exam anxiety.,91.8
179046,17,Female,Engineering,4.3,0.6,2.7,Yes,44.0,5.6,Fair,7,Bachelor,Medium,7.0,No,3.44,7,4.0,No,2,8.0,Library,Yes,Medium,8,1,10,Auditory,3.7,86,Improve sleep hygiene. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,84.06
179047,27,Female,Arts,2.7,2.5,3.2,Yes,60.4,5.6,Good,3,High School,High,4.4,Yes,3.21,4,3.6,No,2,8.4,Cafe,No,Low,5,10,5,Kinesthetic,3.1,84,Improve sleep hygiene. Too much time on Netflix. Improve attendance.,90.8
179048,23,Other,Biology,2.9,2.4,3.7,No,51.0,8.5,Good,0,High School,High,6.9,No,4.0,5,4.1,No,0,10.3,Quiet Room,Yes,Medium,7,10,5,Kinesthetic,8.2,95,Too much time on Netflix. Improve attendance.,93.27
179049,23,Male,Biology,2.5,3.2,2.5,No,50.9,9.1,Fair,2,Master,Medium,7.4,No,2.94,5,5.5,No,0,9.8,Library,Yes,High,5,4,10,Reading,3.8,84,Reduce social media usage. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,86.55
179050,20,Other,Business,3.7,3.1,3.5,No,42.1,5.5,Good,0,PhD,Low,9.6,No,4.0,4,2.5,No,2,11.1,Library,Yes,High,9,8,7,Reading,2.5,100,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance.,89.83
179051,25,Female,Arts,6.6,0.6,0.9,Yes,70.4,6.8,Good,2,PhD,Medium,9.6,No,3.15,8,7.2,No,0,10.0,Dorm,Yes,Medium,3,2,10,Kinesthetic,4.5,73,Work on motivation. Manage exam anxiety.,89.03
179052,17,Other,Biology,4.2,3.3,3.4,No,49.5,6.3,Poor,0,Some College,Medium,7.1,No,3.53,5,5.2,No,2,12.2,Dorm,Yes,Low,5,8,7,Auditory,9.1,97,Reduce social media usage. Too much time on Netflix. Improve attendance.,91.25
179053,24,Male,Engineering,2.7,2.9,2.2,No,88.0,4.2,Fair,6,Bachelor,Low,4.6,Yes,3.42,2,3.0,No,3,8.7,Cafe,No,Low,2,7,8,Auditory,8.9,82,Improve sleep hygiene. Too much time on Netflix. Manage exam anxiety.,86.58
179054,20,Female,Psychology,2.1,3.8,1.6,No,51.9,5.9,Fair,7,Master,High,9.4,Yes,2.59,2,6.0,No,1,8.7,Library,Yes,Medium,3,1,10,Visual,5.5,55,Improve sleep hygiene. Reduce social media usage. Improve attendance. Work on motivation. Manage exam anxiety.,81.11
179055,25,Other,Business,2.4,3.4,1.5,Yes,46.3,8.2,Good,1,Bachelor,Medium,2.8,No,3.97,7,3.9,No,2,8.7,Dorm,No,Medium,4,1,10,Kinesthetic,7.5,91,Reduce social media usage. Improve attendance. Work on motivation. Manage exam anxiety.,83.23
179056,27,Other,Engineering,6.3,0.4,3.8,Yes,63.0,5.9,Good,5,Some College,Low,6.3,No,4.0,1,4.6,No,1,11.4,Co-Learning Group,No,Medium,10,9,6,Reading,4.8,100,Improve sleep hygiene. Too much time on Netflix. Improve attendance.,95.06
179057,17,Other,Psychology,5.4,4.0,1.2,Yes,55.3,6.4,Good,3,Bachelor,Medium,7.2,Yes,3.69,3,2.5,No,4,12.3,Cafe,No,High,3,8,7,Kinesthetic,3.2,87,Reduce social media usage. Improve attendance.,92.83
179058,21,Male,Psychology,3.5,1.0,0.5,No,78.3,4.0,Good,0,Some College,Medium,6.9,No,4.0,4,5.8,No,1,6.7,Quiet Room,No,Low,4,9,6,Visual,3.8,98,Improve sleep hygiene.,89.74
179059,22,Female,Engineering,0.7,2.1,1.0,No,55.7,9.5,Poor,1,Some College,Low,8.7,No,3.8,3,4.4,No,3,4.7,Quiet Room,No,Low,7,2,10,Visual,5.8,100,Increase daily study time. Improve attendance. Work on motivation. Manage exam anxiety.,82.68
